Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU PLN ULP LUBUK SIKAPING,"Jl. Ratulangi 13, Pauah, Kec. Lubuk Sikaping, Kabupaten Pasaman, Sumatera Barat 26318",Buka 24 Jam,5.00,182.99 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:36:40
SPKLU Express Group Cipondoh,"Jl. MH. Thamrin, Cikokol, Kec. Tangerang, Kota Tangerang, Banten 15117",Buka 24 Jam,4.96,842.91 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(1, 1, 1, 1)",2025-05-14 22:04:11
SPKLU PLN UP3 LANGSA,"Jl. Jend. Ahmad Yani No.6, Gp. Jawa, Langsa Kota, Aceh",Buka 24 Jam,4.50,682.89 km,3/3 Konektor Tersedia,"('22 kW', '100 kW', '100 kW')","(1, 1, 1)",2025-05-14 21:24:14
SPKLU PELABUHAN MERAK,"Marak, Taman Sari, Pulo Merak, Cilegon, Banten",Buka 24 Jam,4.81,773.55 km,5/5 Konektor Tersedia,"('100 kW', '100 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1, 1)",2025-05-14 21:31:17
SPKLU PLN UP3 Cengkareng Pondok Randu,"Jl Pondok Randu No.10, Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750",Buka 24 Jam,3.60,844.90 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 22:07:10
SPKLU PLN KANTOR JAGA PAYUNG,"Jl. Ahmad Yani, Payung, Bangka Selatan, Kepulauan Bangka Belitung 33778",Buka 24 Jam,0.00,548.75 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:08:44
SPKLU PLN ULP ARGAMAKMUR,"Jl. Jendral Sudirman, Kota  Argamakmur,  Kab.Bengkulu Utara, Prov. Bengkulu",Buka 24 Jam,1.00,337.87 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:46:02
SPKLU PLN UP3 PEMATANGSIANTAR,"Jl. Kapten M.H. Sitorus No.1, Proklamasi, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara 21117",Buka 24 Jam,4.76,476.61 km,4/4 Konektor Tersedia,"('30 kW', '30 kW', '100 kW', '100 kW')","(1, 1, 1, 1)",2025-05-14 20:59:55
SPKLU BANDARA CITY MALL,"Jl. Wijaya Kusuma 3 No. 21 Dadap, Kec. Kosambi, Kabupaten Tangerang, Banten",Buka 24 Jam,2.59,835.92 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-14 21:52:42
SPKLU BANDARA SMB II PALEMBANG,"Jl. Bandara Sultan Mahmud Badaruddin II, Talang Betutu, Kec. Sukarami, Kota Palembang",Buka 24 Jam,4.52,430.52 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 20:51:25
SPKLU KANTOR DINAS ESDM,"Jl. Angkatan 45 No.2440, Palembang, Sumatera Selatan",Buka 24 Jam,0.00,439.54 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 20:53:17
SPKLU KANTOR GUBERNUR SUMSEL,"Jl. Kapten A. Rivai No.3, Palembang, Sumatera Selatan",Buka 24 Jam,1.00,440.22 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 20:54:07
SPKLU PLN UP3 BANGKA,"Jl. Jendral Sudirman No.180, Selindung Baru, Kec. Gabek, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33172",Buka 24 Jam,5.00,523.14 km,2/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 1)",2025-05-14 21:03:20
SPKLU PLN ULP SEBERANG KOTA,"Komplek Perkantoran Kabupaten Muaro Jambi, Bukit Balin g, Sekernan, Kab. Muaro Jambi , Jambi 36381",Buka 24 Jam,0.00,230.66 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:40:08
SPKLU PLN ULP TELUK DALAM,"Jl. Jenderal Ahmad Yani No.14, Ps. Tlk. Dalam, Kec. Tlk. Dalam, Kabupaten Nias Selatan, Sumatera Utara 22865",Buka 24 Jam,5.00,447.24 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:55:55
SPKLU PLN MESJID SYUHADA PALANGKI,"Simpang 4 palangki, Koto Baru, Kec. IV Nagari, Kabupaten Sijunjung, Sumatera Barat 27564",Buka 24 Jam,5.00,97.28 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:19:23
SPKLU LA PIT STOP CAR WASH,"Jl. Raya Padang - Bukittinggi, Lubuk Alung, Kec. Lubuk Alung, Kabupaten Padang Pariaman, Sumatera Barat 25582",Buka 24 Jam,5.00,161.40 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:34:18
SPKLU PLN KP PANTI,"Jl lintas Panti, Panti, Kabupaten Pasaman, Sumatera Barat 26352",Buka 24 Jam,0.00,205.20 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:38:40
SPKLU PLN ULP DURI,"Jl. Hangtuah, Air Jamban, Kec. Mandau, Kabupaten Bengkalis, Riau",Buka 24 Jam,4.90,197.07 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-14 20:38:03
SPKLU PLN ULP Medan Kota,Jl. Listrik No. 8 Medan,Buka 24 Jam,4.74,557.39 km,5/6 Konektor Tersedia,"('7 kW', '22 kW', '25 kW', '25 kW', '30 kW', '30 kW')","(1, 0, 1, 1, 1, 1)",2025-05-14 21:11:15
SPKLU PLN ULP MUARA LABUH,"Jalan Batang Lawe, Muara Labuh, Pasir Talang Bar., Kec. Sungai Pagu, Kabupaten Solok Selatan, Sumatera Barat 27776",Buka 24 Jam,0.00,138.82 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:29:08
SPKLU Apartemen Aeropolis,"Jl. Aeropolis, RT.001/RW.004, Banten, Kec. Neglasari, Kota Tangerang, Banten 15129",Buka 24 Jam,4.47,835.86 km,3/3 Konektor Tersedia,"('25 kW', '25 kW', '22 kW')","(1, 1, 1)",2025-05-14 21:52:21
SPKLU PLN ULP MEDAN TIMUR,"Jl. Durung, Sidorejo Hilir, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20222",Buka 24 Jam,4.79,557.77 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:11:54
SPKLU PLN WARONG ESSY,"Sungai Rumbai Tim., Kec. Sungai Rumbai, Kabupaten Dharmasraya, Sumatera Barat 27684",Buka 24 Jam,0.00,88.60 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:18:44
SPKLU PLN GH LAHAT,"Jalan Kol. H.Burlian  Kel.Bandar Jaya Kec.Lahat Kabupaten Lahat, Sumatera Selatan 31412",Buka 24 Jam,4.92,423.69 km,3/3 Konektor Tersedia,"('22 kW', '50 kW', '50 kW')","(1, 1, 1)",2025-05-14 20:49:51
SPKLU PLN ULP RIMO,"Jl. Iskandar Muda, Rimo, Kec. Gn Meriah, Kab. Aceh Singkil, Aceh, 24791",Buka 24 Jam,0.00,520.90 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:02:35
SPKLU PLN CAMBRIDGE CITY SQUARE MEDAN,"Jl. S. Parman No.217, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20152",Buka 24 Jam,4.71,557.89 km,0/2 Konektor Tersedia,"('100 kW', '100 kW')","(0, 0)",2025-05-14 21:12:05
SPKLU Cafe Monocsky,"Jl. Pramuka, Lembah Sari, Kota Pekanbaru, Riau",Buka 24 Jam,5.00,113.89 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:23:08
SPKLU PLN ULP BALIGE,"Jl. Dr. T.D. Pardede No.14, Kec. Balige, Toba, Sumatera Utara 22312",Buka 24 Jam,5.00,424.44 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-14 20:50:08
SPKLU (ARISTA POWER) BYD SERANG,"Jl. Raya Serang - Cilegon KM 3 No. 8-9, Kel. Drangong Kec. Taktakan, Serang, Banten",Buka 24 Jam,4.73,797.89 km,2/2 Konektor Tersedia,(),(),2025-05-14 21:34:42
SPKLU PLN ULP TAIS,"Lubuk Kebur, Kec.Seluma, Kab.Seluma, Bengkulu 38878",Buka 24 Jam,5.00,415.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:49:35
SPKLU PLN UPDL TUNTUNGAN,"Jl. Lap. Golf No.35, Kp. Tengah, Kec. Pancur Batu, Kabupaten Deli Serdang, Sumatera Utara 20353",Buka 24 Jam,5.00,555.11 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-14 21:09:24
SPKLU Club House Puri 11,"Pd. Pucung, Kota Tangerang, Banten",Buka 24 Jam,3.00,846.47 km,1/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 0)",2025-05-14 22:10:47
SPKLU PLN ULP STABAT,"Jl. Proklamasi, Kwala Bingai, Kec. Stabat, Kabupaten Langkat, Sumatera Utara 20811",Buka 24 Jam,5.00,586.92 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:16:34
SPKLU REST AREA 56A TOL Palembang - Prabumulih,"Ruas TOL Palembang - Prabumulih, Kabupaten Ogan Ilir, Sumatera Selatan",Buka 24 Jam,4.88,452.41 km,1/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:56:57
SPKLU RM PAMATANG CARITA,"Jl. Raya Carita, Banjarmasin, Kec. Carita, Kab. Pandeglang, Banten",Buka 24 Jam,5.00,797.37 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:34:28
SPKLU Mall Balekota,"Jl. Jenderal Sudirman No.3, RT.002/RW.012, Buaran Indah, Kec. Tangerang, Kota Tangerang, Banten 15119",Buka 24 Jam,4.75,839.65 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:56:28
SPKLU UP3 Meulaboh,"Jl. Swadaya, Drien Rampak, Kec. Johan Pahlawan, Kab. Aceh Barat, Aceh, 23611",Buka 24 Jam,5.00,801.18 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-14 21:36:41
SPKLU PLN HILLPARK SIBOLANGIT,"Jl. Jamin Ginting, Sikeben, Kec. Sibolangit, Kabupaten Deli Serdang, Sumatera Utara 20357",Buka 24 Jam,3.50,539.72 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-14 21:07:34
SPKLU Grand Batavia,"Puri Jaya Batavia Jl. Raya Cadas - Kukun, Sindangsari, Pasar Kemis, Kabupaten Tangerang",Buka 24 Jam,4.69,828.92 km,1/1 Konektor Tersedia,"('4 kW',)","(1,)",2025-05-14 21:46:08
SPKLU Paramount Petals Club House,"Jl. Boulevard Paramount Petals, Cukang Galih, Tangerang Regency, Banten",Buka 24 Jam,3.57,839.19 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:56:12
SPKLU PLN ULP BAGAN BATU,"Bagan Batu, Kec. Bagan Sinembah, Torgamba, Kab. Labuhanbatu Selatan, Sumatera Utara",Buka 24 Jam,4.88,275.83 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-14 20:44:24
SPKLU TRANSMART PALEMBANG CITY CENTRE,"Jl. Radial, 26 Ilir, Kec. Bukit Kecil, Kota Palembang, Sumatera Selatan 30127",Buka 24 Jam,5.00,440.28 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:54:18
SPKLU PLN Kantor Jaga Membalong,"Desa Membalong, Kabupaten Belitung, Kepulauan Bangka Belitung 33452",Buka 24 Jam,0.00,725.25 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:28:43
SPKLU CLUSTER DAMAR,"Jalan Lingkar Luar Bukit Golf Mediteranian No.1, Kamal Muara, Jakarta Utara, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,5.00,841.54 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(1, 1, 1, 1)",2025-05-14 22:02:17
SPKLU KAPEL KRUI,"Labuhan Jukung, Krui, Kp. Jawa, Kec. Pesisir Tengah, Kabupaten Pesisir Barat, Lampung 34874",Buka 24 Jam,0.00,581.99 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:16:23
SPKLU PLN SENTRALAND MEDAN,"Jl. Nikel, Sukaramai II, Kec. Medan Area, Kota Medan, Sumatera Utara 20224",Buka 24 Jam,4.91,555.43 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:09:41
SPKLU HOTEL MAHKOTA SINGKAWANG,"Jl. P. Diponegoro No.1, Pasiran, Kec. Singkawang Bar., Kota Singkawang, Kalimantan Barat 79122",Buka 24 Jam,5.00,821.21 km,1/1 Konektor Tersedia,(),(),2025-05-14 21:41:24
SPKLU Hotel Prime Park,"Jl. Jendral Sudirman No 3, Simpang Tiga, Kota Pekanbaru, Riau",Buka 24 Jam,0.00,103.06 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:20:19
SPKLU Perumahan Citra Maja Raya,"Jl. Kopo-Maja, Mekarbaru, Kec. Maja, Kabupaten Lebak, Banten 42178",Buka 24 Jam,4.72,834.45 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:51:37
SPKLU PLN ULP SIMPANG EMPAT,"Lingkuang Aua, Pasaman, West Pasaman Regency, West Sumatra 26566",Buka 24 Jam,5.00,218.03 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:39:23
SPKLU SANTIKA MEDAN,"Jl. Kapten Maulana Lubis No.7, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111",Buka 24 Jam,1.00,557.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:12:28
SPKLU KANTOR BUPATI PASAMAN,"Jl. Jend. Sudirman, Pauah, Kec. Lubuk Sikaping, Kabupaten Pasaman, Sumatera Barat 26318",Buka 24 Jam,0.00,183.43 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:36:51
SPKLU Terrace 9A Suvarna Sutera,"Jl. Suvarna Jati Barat, Warna Kerta, Sindang Jaya, Kab. Tangerang, Banten",Buka 24 Jam,4.64,828.85 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-14 21:45:58
SPKLU Gallery Marketing Bumi Indah,"Jl. Raya Bumi Indah No.1, Gelam Jaya, Pasar Kemis, Kab. Tangerang",Buka 24 Jam,4.15,832.37 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:48:25
SPKLU PELABUHAN BAKAUHENI,"Bakauheni, Kabupaten Lampung Selatan, Lampung",Buka 24 Jam,5.00,751.16 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:29:53
SPKLU PLN MK CAR WASH,"Jl. Lintas Utama Sumatera No.km 3, Sungai Rumbai, Kec. Sungai Rumbai, Kabupaten Dharmasraya, Sumatera Barat 27684",Buka 24 Jam,5.00,86.84 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 20:18:15
SPKLU REST AREA KM 116 B LAMPUNG TENGAH,"SPKLU Rest Area km 116 B, Bumi Ratu Nuban, Lampung Tengah",Buka 24 Jam,4.66,646.28 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:18:59
SPKLU ULP MEDAN SUNGGAL,"Jl. Bunga Raya No.11, Asam Kumbang, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20128",Buka 24 Jam,4.29,560.08 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:13:55
SPKLU PLN ULP DOLOK SANGGUL,"Jl. Dolok Sanggul - Sidikalang, Lumban Tobing, Kec. Dolok sanggul, Kabupaten Humbang Hasundutan, Sumatera Utara 22457",Buka 24 Jam,5.00,445.42 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:55:38
SPKLU PLN ULP MUARA TEBO,"Jl. H. Mansyur Desa Baru Muara Tebo, Kab Muara Tebo, Jambi",Buka 24 Jam,4.00,143.08 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:29:37
SPKLU PLN JAGA JEBUS,"Jl. Raya jebus Dn. Tambang 6, Ds. Mislak Kec. Jebus Kab. Bangka Barat",Buka 24 Jam,5.00,440.43 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:54:35
SPKLU PLN ULP BRASTAGI,"Jl. Udara No.7, Gundaling I, Berastagi, Gundaling I, Kec. Berastagi, Kab. Karo, Sumatera Utara",Buka 24 Jam,4.71,535.43 km,2/2 Konektor Tersedia,"('30 kW', '30 kW')","(1, 1)",2025-05-14 21:07:06
SPKLU PLN ULP SIAK SRI INDRAPURA,"Kp. Dalam, Kec. Siak, Kabupaten Siak, Riau",Buka 24 Jam,5.00,139.74 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-14 20:29:20
SPKLU WISMA UPDL SURALAYA,Jl. Suralaya – Salira - Kec. Puloampel - Kabupaten Serang - Banten,Buka 24 Jam,0.00,772.27 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:30:55
SPKLU Mobile Anyer,"Jl. Raya Anyer-Sirih No.20, Anyar, Kec. Anyar, Kabupaten Serang, Banten 42166",Buka 24 Jam,4.24,778.23 km,2/2 Konektor Tersedia,"('22 kW', '25 kW')","(1, 1)",2025-05-14 21:31:55
SPKLU PLN ULP KURANJI,"Jl. By Pass, Sungai Sapih, Kec. Kuranji, Kota Padang, Sumatera Barat 25586",Buka 24 Jam,5.00,156.22 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:31:13
SPKLU PLN ULP CURUP,"Jl. Ahmad Yani No.77, Sukaraja, Kec. Curup Timur, Kabupaten Rejang Lebong, Bengkulu 39119",Buka 24 Jam,5.00,348.51 km,1/1 Konektor Tersedia,(),(),2025-05-14 20:47:45
SPKLU PLN UP3 SINGKAWANG,"Jl. Alianyang No.71, Singkawang, Kalimantan Barat 79111",Buka 24 Jam,4.86,821.80 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-14 21:41:42
SPKLU PLN Universitas Negeri Padang,"Padang, Air Tawar Bar., Kec. Padang Utara, Kota Padang, Sumatera Barat 25173",Buka 24 Jam,5.00,161.09 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:33:32
SPKLU SPBU Benteng Betawi,"Jl. Benteng Betawi, Tanah Tinggi, Kec. Tangerang, Kota Tangerang, Banten",Buka 24 Jam,4.40,839.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:57:21
SPKLU PLN ULP RIMBO BUJANG,"Jl. Pahlawan, Unit 2, Wirotho Agung, Kec. Rimbo Bujang, Kabupaten Tebo, Jambi 37253",Buka 24 Jam,0.00,108.03 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:22:23
SPKLU Rest Area KM 20 A Tol Bakauheni-Terbanggi Besar,"Rest Area KM 20 A Tol Bakauheni-Terbanggi Besar, Kuripan, Kec. Penengahan, Kabupaten Lampung Selatan, Lampung 35592",Buka 24 Jam,4.85,732.83 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:29:19
SPKLU (ARISTA POWER) BYD ARISTA PLUIT,"Jalan Pluit Putra IV Kec. Penjaringan, Jakarta Utara",Buka 24 Jam,4.36,846.00 km,3/6 Konektor Tersedia,"('120 kW', '120 kW', '180 kW', '180 kW', '180 kW', '180 kW')","(1, 0, 1, 0, 1, 0)",2025-05-14 22:09:55
SPKLU PLN ULP KUALA SIMPANG,"Jl. Ir. H. Juanda Dalam, Dalam, Karang Baru, Kabupaten Aceh Tamiang, Aceh",Buka 24 Jam,5.00,661.37 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:19:55
SPKLU SOLOK PREMIERE HOTEL SYARIAH,"Jl. Nasir Sutan Pamuncak, Ps. Pandan Air Mati, Kec. Tj. Harapan, Kota Solok, Sumatera Barat 27322",Buka 24 Jam,5.00,123.76 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:26:22
SPKLU IDD PIK 2,"IDD (Indonesia Design District) PIK 2, Jl M.H. Thamrin No.61 Blok T2 Unit 52, Salembaran, Kec. Kosambi, Kabupaten Tangerang, Banten 15214",Buka 24 Jam,4.54,833.41 km,2/3 Konektor Tersedia,"('22 kW', '25 kW', '25 kW')","(0, 1, 1)",2025-05-14 21:50:41
SPKLU PLN ULP TELANAI PURA,"Jalan Kol. Amir Hamza Lrg. Selamat, Telanaipura, Jambi, Provinsi Jambi 36124",Buka 24 Jam,0.00,246.82 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:41:20
SPKLU PLN ULP BLANG PIDIE,"Desa Pantai Perak, Susoh, Kabupaten Aceh Barat Daya, Aceh 237633",Buka 24 Jam,0.00,711.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:27:47
SPKLU PLN ULP KUALA TUNGKAL,"‎‎Jl‎. ‎Beringin No‎. ‎78 ‎Kec Tungkal Ilir, Kab Tanjung Jabung Barat, Jambi 36514‎",Buka 24 Jam,0.00,199.38 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:38:13
SPKLU RUMAH BUMN JAMBI,Jl. Sukarno Hatta No.35-36 Paal Merah Pasir Putih Jambi Selatan Jambi,Buka 24 Jam,5.00,251.29 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 20:43:28
SPKLU KANTOR UP3 METRO,"Jl. Letjend Alamsyah Ratu Prawira Negara, Metro, Kec. Metro Pusat, Kota Metro, Lampung 34124",Buka 24 Jam,5.00,656.06 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-14 21:19:44
SPKLU Eco Business Park,Jl. Imam Bonjol No. 8 Bojong Jaya Kec. Karawaci Kota Tangerang,Buka 24 Jam,4.83,840.00 km,3/3 Konektor Tersedia,"('22 kW', '7 kW', '7 kW')","(1, 1, 1)",2025-05-14 21:58:20
SPKLU MASJID RAYA NAYLUS SYAADAH,"Jl. Adinegoro Km. 12, Batang Kabung, Koto Tangah, Batang Kabung Ganting, Padang, Kota Padang, Sumatera Barat 25586",Buka 24 Jam,5.00,161.09 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:33:43
SPKLU PLN Kantor Jaga Kelapa,"Jl. Raya Kayu Arang, Kec. Kelapa Kab. Bangka Barat",Buka 24 Jam,5.00,469.00 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:58:24
SPKLU PLN ULP KUTACANE,"Jl. Perapat Hulu, Babussalam, Aceh Tenggara, Aceh 24651",Buka 24 Jam,0.00,612.22 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:17:49
SPKLU PLN UP3 BANTEN UTARA,"Jl. P. Diponegoro No. 2 Serang, Banten",Buka 24 Jam,4.60,799.67 km,3/3 Konektor Tersedia,"('22 kW', '22 kW', '7 kW')","(1, 1, 1)",2025-05-14 21:35:23
SPKLU PLN UIP SBS,"Jl. Residen Abdul Rozak, Palembang, Sumatera Selatan",Buka 24 Jam,5.00,441.35 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 20:54:52
SPKLU PLN ULP SIMPANG TIGA,"Jl. Kartama, Perhentian Marpoyan, Kec. Marpoyan Damai, Kota Pekanbaru, Riau",Buka 24 Jam,4.93,100.20 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:19:39
SPKLU SIDE WALK COFFEE,"Jl. Jendral Sudirman.279 Payolinyam, Kaning Bukik, Kota Payakumbuh, Sumatera Barat 26217",Buka 24 Jam,0.00,121.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:25:12
SPKLU TRANSMART PEKANBARU A,"Jl. Musyawarah No.11, Labuh Baru Tim., Kec. Payung Sekaki, Kota Pekanbaru, Riau 28292",Buka 24 Jam,0.00,107.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:21:43
SPKLU POSKO YANTEK BELILAS,"Jln Lintas Sumatera, Pangkalan Kasai, Kabupaten Indragiri Hulu, Riau",Buka 24 Jam,5.00,78.84 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-14 20:17:48
SPKLU Perum Akasia FC,"Griya Inti Sentosa, Jl. Akasia Bukit Golf Mediterania",Buka 24 Jam,5.00,841.27 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-14 22:01:34
SPKLU Maggiore Junction,"Cihuni, Pagedangan, Tangerang Regency, Banten 15332",Buka 24 Jam,1.00,846.79 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 22:11:22
SPKLU PLN KIT SBS,"Jl. Demang Lebar Daun No.375, Palembang, Sumatera Selatan",Buka 24 Jam,5.00,438.10 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 20:52:27
SPKLU PLN ULP BANGKO,"Jalan Kesehatan, Pematang Kandis Kec. Bangko Kab.Merangin Jambi",Buka 24 Jam,5.00,191.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:37:35
SPKLU PLN ULP SIJUNJUNG,"Muaro, Kecamaten Sijunjung, Kabupaten Sijunjung, Sumatera Barat 27513",Buka 24 Jam,5.00,88.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:18:27
SPKLU PLN KP SEI PAKNING,"Jl. Sungai Selari, Kec. Bukit Batu, Kabupaten Bengkalis, Riau",Buka 24 Jam,5.00,202.84 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-14 20:38:29
SPKLU UNAND,"Jl. Lingkar Universitas Andalas, Limau Manis, Kec. Pauh, Kota Padang, Sumatera Barat 25176",Buka 24 Jam,4.75,150.60 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 20:30:16
SPKLU Bali Resort Sepatan,"Jl. Raya Mauk, Sepatan, Kec. Sepatan, Kab. Tangerang, Banten",Buka 24 Jam,5.00,830.00 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:47:32
SPKLU PLN ULP RANTAUPRAPAT KOTA,"Jl. Lintas Sumatra, Rantauprapat, Kec. Rantau Utara, Kab. Labuhanbatu, Sumatera Utara",Buka 24 Jam,4.59,349.84 km,3/3 Konektor Tersedia,(),(),2025-05-14 20:47:58
SPKLU Hotel Umega,"Jl. Trans Sumatera Km. 200, Gunung Medan, Muara Bungo - Solok, Kabupaten Dharmasraya, Sumatera Barat 27573",Buka 24 Jam,5.00,67.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:17:21
SPKLU SPBU KEBON NANAS,"Jl. MH. Thamrin, RT.001/RW.001, Panunggangan Utara, Kec. Pinang, Kota Tangerang, Banten 15143",Buka 24 Jam,4.00,841.94 km,2/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 1)",2025-05-14 22:02:39
